"","gene","logFC1","adj.P.Val1","logFC2","adj.P.Val2","mean_adj.P.Val","logFCDistance"
"168","Mapk8ip3",1.10445885446761,1.69511828014829e-06,-1.17950534786409,1.33333945400731e-11,8.47565806771414e-07,2.28396420233171
"169","Marcksl1",1.04592009893463,6.0095636271932e-10,3.17686126062318,3.19762685442754e-21,3.00478181361259e-10,2.13094116168854
"170","Mboat1",-2.81969155371228,5.24728670828558e-06,-1.16264790222394,2.93027034928591e-11,2.62365800549453e-06,1.65704365148834
"171","Mboat4",2.46518534610411,0.0110938926994768,-2.78424344419721,2.76609513880269e-08,0.00554696018021409,5.24942879030132
"172","Mcts2",1.73970692438339,0.0267551967324929,-1.30852968114177,0.00512241131297137,0.0159388040227321,3.04823660552516
"173","Mmgt1",-1.11855161223439,0.00321942641275561,1.23003397363577,5.1302889888957e-06,0.00161227835087225,2.34858558587016
"174","Mpp2",-2.55278223079973,0.0342180175456354,1.93004827551085,0.0077512636282478,0.0209846405869416,4.48283050631059
"175","Mss51",1.95991624138467,0.0326899817154897,-1.86912380018382,0.00131298734513114,0.0170014845303104,3.82904004156849
"176","Muc1",-1.17500022394785,0.0179582549194564,4.6644464045752,4.34300589617302e-09,0.00897912963123117,5.83944662852305
"177","Mxd1",1.16951678653204,1.28237301851794e-09,-1.25961312259861,4.58261573794087e-12,6.4347781712794e-10,2.42912990913065
"178","Mxd4",1.44552027852291,0.000133964901540131,-2.58145902197642,1.75310572550038e-21,6.69824507700656e-05,4.02697930049933
"179","Naaladl1",-2.07741772209949,0.0453258327971236,2.47608618376,0.000244629416168603,0.0227852311066461,4.5535039058595
"180","Nacc2",-2.60716498162348,0.0161902890507945,-4.41547026626897,4.58790731619446e-16,0.0080951445253975,1.80830528464549
"181","Ncs1",-1.76563322016502,1.33346540979201e-05,6.12816079843562,4.86479582784192e-13,6.66732729219982e-06,7.89379401860064
"182","Nefh",-1.19082379326001,1.81602819266912e-07,2.70213886886249,2.78937380537362e-15,9.08014110281431e-08,3.8929626621225
"183","Nemp2",1.09827065995973,0.00117403027464892,-1.63895404153786,1.18767889596726e-12,0.000587015137918301,2.73722470149759
"184","Nenf",-1.90579203544945,0.0123476507691771,1.05084365663428,0.00435217740084623,0.00834991408501168,2.95663569208373
"185","Ngp",-1.14244282098739,0.0297016234367731,-2.78946644990514,8.1845907694103e-09,0.0148508158106819,1.64702362891775
"186","Nme6",-1.51442840836846,0.00047788507971914,1.80401505416061,3.34343199612007e-08,0.00023895925701955,3.31844346252907
"187","Nmral1",-1.67886419138492,0.0163487037598719,1.60173380987933,5.10620047871228e-06,0.0081769049801753,3.28059800126425
"188","Npas4",-2.71395491994666,0.00407543009144493,1.86638602120233,0.0036219189063065,0.00384867449887572,4.58034094114899
"189","Npw",-2.6967661188019,0.000534159926710011,3.81340902112215,3.1136511842938e-10,0.000267080119037565,6.51017513992405
"190","Nqo1",-1.48777257204768,0.00442859808553892,3.05861260106778,0.000148289480094812,0.00228844378281687,4.54638517311546
"191","Nrn1",-1.09078956685543,0.000910246193938728,2.10081446269512,1.64502031937191e-09,0.000455123919479524,3.19160402955055
"192","Nudt1",-1.81597110915492,1.09233781964931e-06,1.20683936889997,4.91270815914805e-10,5.46414545232612e-07,3.02281047805489
"193","Nudt2",-1.27782964195642,0.00264486268107693,1.77572588205387,8.32370926028129e-08,0.00132247295908477,3.05355552401029
"194","Nup210l",3.21811533271124,4.50571897032273e-05,-1.36235606469132,0.00278646319335715,0.00141576019153019,4.58047139740256
"195","Nutm1",-2.82845826491369,0.0026857102777838,2.30702992570085,0.000362571005320898,0.00152414064155235,5.13548819061454
"196","Oas2",2.11802347487287,0.0142164326705903,-5.26834798330669,8.16054712482449e-20,0.00710821633529517,7.38637145817956
"197","Oasl2",1.92275854273448,0.00512931460023175,-5.11006853873075,6.72557321387983e-20,0.00256465730011588,7.03282708146523
"198","Obp2a",-1.77194249629774,0.0492562758084227,1.50124194255193,0.00784881948572633,0.0285525476470745,3.27318443884966
"199","Ociad2",-1.83367051422045,0.0420636649667349,2.48447302061689,5.51648700955975e-05,0.0210594149184152,4.31814353483734
"200","Opn3",-1.73187779755724,0.0242354304374531,4.70032100583549,2.73425713718442e-12,0.0121177152200937,6.43219880339274
"201","Osgin1",1.89126219073954,0.0265096366839719,-3.9237195037963,9.85266753684783e-18,0.0132548183419859,5.81498169453584
"202","Ovgp1",2.07294619970524,0.014434086092623,-2.22093562827452,2.96216317082565e-05,0.0072318538621656,4.29388182797977
"203","Pafah1b3",-1.48350086977261,0.000321646283661285,1.3566269843084,1.07835879928608e-07,0.000160877059770607,2.84012785408101
"204","Pak6",-2.58734213521779,0.00697683678033378,2.06327019121235,0.00132723036397497,0.00415203357215438,4.65061232643014
"205","Pan3",1.18937509562223,0.000254518458160166,-1.85017980011491,1.46948317475113e-15,0.000127259229080818,3.03955489573714
"206","Paqr4",-2.59634636220912,0.00335673690031894,1.5796742311454,0.000579646652403525,0.00196819177636123,4.17602059335452
"207","Parp9",1.04434302681228,2.84152274801038e-05,-1.245946377712,2.18181617323051e-13,1.42076138491427e-05,2.29028940452428
"208","Pde1b",1.64961486694423,0.00035568677184006,-1.41834676816326,1.29213625980672e-06,0.000178489454049934,3.06796163510749
"209","Pdlim4",-1.49559211522487,0.0328121561783741,-4.46837988576874,1.7698705534702e-26,0.016406078089187,2.97278777054387
"210","Pdxk",-1.00760469834065,3.23887925311495e-05,1.20378784365668,1.14990545648062e-08,1.62001457928572e-05,2.21139254199733
"211","Pdzk1ip1",-1.72326614802201,0.00456387877784655,3.71195798890837,2.25778115405603e-09,0.00228194051781385,5.43522413693038
"212","Penk",-1.03643011554228,0.00968794754292469,1.31224456950954,0.00147890718046399,0.00558342736169434,2.34867468505182
"213","Perp",-2.21003695142081,0.0342180175456354,3.29158801273734,4.61049965306172e-06,0.0171113140226442,5.50162496415815
"214","Pfkfb1",-2.29065782867536,0.0333895592227479,1.45550644778058,0.0144437526886202,0.0239166559556841,3.74616427645594
"215","Phgdh",-1.24941486915025,4.39344928979634e-13,2.02729632599192,6.9930775774983e-22,2.19672464839471e-13,3.27671119514217
"216","Phldb3",2.34267396683524,0.0115515395431602,-2.39870925807432,2.10983429721535e-05,0.0057863189430662,4.74138322490956
"217","Pidd1",-1.61055706156638,0.0062265667916342,1.87405709714891,7.47105335502833e-07,0.00311365694848485,3.4846141587153
"218","Pigw",-1.09641441347604,0.00256447932794662,1.83405183840666,0.000134318967272545,0.00134939914760958,2.9304662518827
"219","Pik3r3",2.97457091300464,0.0025287065110653,-2.67652929178659,4.53631572892394e-06,0.00126662141339711,5.65110020479123
"220","Pitpnm1",1.01103012561727,5.07958211428373e-05,-1.04274080428993,1.75259489543894e-10,2.53979982011634e-05,2.05377092990721
"221","Pla2g7",-1.8433119846197,0.0384716302215107,-4.42188775040826,1.20242767181848e-15,0.019235815110756,2.57857576578856
"222","Plcxd2",1.11254065017098,1.18007380052261e-05,-2.8178156989875,1.19915929291784e-22,5.90036900261307e-06,3.93035634915847
"223","Plekha8",-1.17189551732415,0.0329787016582733,1.29928932107643,0.000556454050461326,0.0167675778543673,2.47118483840058
"224","Plekhg2",1.08288153761658,5.70133907985666e-05,-2.72265810305931,7.7022912418638e-24,2.85066953992833e-05,3.8055396406759
"225","Plk1",-1.32112286926445,0.0172655718519582,3.74826914258427,2.52156260402193e-15,0.00863278592598037,5.06939201184872
"226","Plp2",-1.299101757082,1.27629992868162e-08,2.3106582325641,9.9798501589835e-19,6.38149964390711e-09,3.60975998964609
"227","Pmm1",-1.64773086453952,3.80506747191178e-05,1.75201069078807,5.06041818881331e-12,1.9025339889768e-05,3.39974155532759
"228","Pmvk",-1.30874391886835,1.07714330623111e-06,2.02380921556615,2.26631108449496e-14,5.3857166444711e-07,3.3325531344345
"229","Poc1a",-2.69861704782558,0.000403604486837086,2.35106783264293,1.79655597780111e-08,0.000201811226198432,5.04968488046851
"230","Podnl1",2.54276359939143,0.0136790215371321,-1.1037758004875,0.000822916796724289,0.00725096916692822,3.64653939987893
"231","Pola1",-1.16531020232896,0.0312069762482039,1.63418876301351,2.43680401145723e-08,0.015603500308122,2.79949896534247
"232","Pou5f2",2.43316167049856,0.00773882989675374,-2.36018087385646,3.20085281789505e-05,0.00388541921246634,4.79334254435502
"233","Ppfibp1",-2.41430702811443,0.00437377077877676,2.28754697318401,2.33099551742418e-05,0.0021985403669755,4.70185400129844
"234","Prdx4",-1.05393417974045,0.000180819581382301,2.04611135723259,2.59308529954024e-14,9.04097907041162e-05,3.10004553697304
"235","Pter",-2.8030056527594,0.00420891674431342,2.46364572902948,0.000238988472434618,0.00222395260837402,5.26665138178887
"236","Ptpmt1",-1.0024586701716,0.000122811073605901,1.22275016162728,1.36004786314071e-08,6.14123370422661e-05,2.22520883179887
"237","Pycr1",-2.60913553567719,5.05281333114903e-08,4.36298904989394,7.95482390873391e-08,6.50381861994147e-08,6.97212458557113
"238","Resf1",1.12111448465936,1.09561030577095e-09,-1.77882697868526,1.8123529635141e-21,5.47805152886382e-10,2.89994146334461
"239","Rgs14",-1.54258404496105,0.00197393679186346,-3.47428779946002,8.86785035792509e-31,0.000986968395931732,1.93170375449896
"240","Rhbdd3",-1.08770284170817,0.00137545512480392,1.39764980186432,1.48590720265808e-06,0.00068847051600329,2.48535264357249
"241","Rhoq",-1.35323293513697,0.00931426586615264,2.14098006310202,0.000106838782045593,0.00471055232409912,3.49421299823899
"242","Rnf157",1.11591753890277,1.80288448138904e-07,2.89055175500456,3.47064911947923e-14,9.01442414226976e-08,1.77463421610179
"243","Rnf213",1.91678421595864,3.66860588886043e-10,-2.78089579840694,4.14057358260897e-18,1.83430296513308e-10,4.69768001436558
"244","Rnf227",-2.24345772153946,0.00910015000199607,2.03130066874369,0.00562170610178666,0.00736092805189136,4.27475839028315
"245","Rrad",-1.06459303389213,8.64281734550511e-08,-2.80723656222783,2.04698157939447e-27,4.32140867275255e-08,1.7426435283357
"246","Rtn2",-2.19601424028408,0.00831909949514498,2.88252402445783,2.179554708043e-06,0.00416063952492651,5.07853826474192
"247","S100a8",-1.70930859817127,0.0147321936024157,-3.98484451268838,5.82759726509596e-15,0.00736609680121078,2.2755359145171
"248","Sanbr",-1.37439406057941,0.0183397442056924,1.85945458788202,2.47106586919363e-06,0.00917110763578079,3.23384864846142
"249","Scamp1",-2.38117780328819,0.0197509247691426,1.62259401790731,0.0114472641011698,0.0155990944351562,4.0037718211955
"250","Septin11",-1.33360014910462,2.2369174936362e-09,1.23093254755236,1.3327279538768e-12,1.11912511079504e-09,2.56453269665698
"251","Serf1",-2.44726520781365,0.000892430313054544,1.0817606901151,0.0239869570925907,0.0124396937028226,3.52902589792874
"252","Shd",2.64592306047742,0.00175857506134015,-2.70637163104998,4.57251241934829e-07,0.000879516156291043,5.3522946915274
"253","Siglece",2.43791199152644,0.0121960825246808,-4.81533138061954,1.06501705361401e-16,0.00609804126234044,7.25324337214598
"254","Sirpa",-3.03943541304682,0.0194505398760062,-6.86222511636046,7.98143815518598e-22,0.00972526993800312,3.82278970331365
"255","Siva1",-1.40981563073142,1.29637115968666e-06,1.9945113235895,3.17476719514152e-16,6.4818558000207e-07,3.40432695432091
"256","Slc16a4",2.15744825862254,0.0198017393651015,-1.4821228371173,0.015037228560538,0.0174194839628198,3.63957109573985
"257","Slc18a2",1.68390747409456,7.01108698292829e-05,-1.91905181322166,5.55145724143939e-10,3.50557124875035e-05,3.60295928731622
"258","Slc23a1",2.3794583131913,0.00721471660954127,-1.87434080157011,0.000303944713992158,0.00375933066176671,4.25379911476141
"259","Slc28a2b",1.36325373803668,0.00726275067176747,-7.20189700182729,6.0418950155842e-29,0.00363137533588373,8.56515073986397
"260","Slc2a6",-2.36274047530272,0.0484911135705449,3.51203564539802,2.47705182589515e-05,0.0242579420444019,5.87477612070075
"261","Slc39a8",-2.21241043669104,0.0118203349816931,1.40813590323486,0.0105695701219988,0.011194952551846,3.6205463399259
"262","Slc46a1",-1.33938247349789,0.0346338701583964,1.38980699163551,0.00550250719034301,0.0200681886743697,2.7291894651334
"263","Slpi",-1.97978575094018,0.0115815394380472,-5.52540894322488,6.84552054401873e-20,0.00579076971902359,3.5456231922847
"264","Smpdl3a",-1.06682109019794,0.0459760608966915,-4.00294092789013,1.70548382421709e-27,0.0229880304483457,2.93611983769219
"265","Snrnp25",-1.19150862824353,0.000376168751059642,1.02887663734279,9.28929837449128e-08,0.000188130822021694,2.22038526558631
"266","Snx30",1.41787694452681,0.0444687765869749,-1.06535965220016,7.07433859147469e-05,0.0222697599864448,2.48323659672697
"267","Sox4",1.30569664413522,0.000208168069819936,-2.82687938758656,8.23940417924884e-19,0.000104084034909968,4.13257603172178
"268","Spdya",2.21474082096127,0.0253207283847084,-1.3338602062374,0.0349750236301384,0.0301478760074234,3.54860102719867
"269","Spic",-1.99163016886198,0.0233616595808897,-6.12562595122533,6.95792855683093e-25,0.0116808297904449,4.13399578236334
"270","Spon1",2.23787584888711,0.013521309114925,-3.4598309092826,2.47362094955544e-11,0.0067606545698306,5.69770675816971
"271","Spp1",-2.3363286101152,0.0386153088651223,2.30856678236787,0.00968829449045409,0.0241518016777882,4.64489539248307
"272","St6galnac6",-2.46184135380254,0.00118784267560225,3.34601874881513,4.41518875721135e-07,0.000594142097238983,5.80786010261768
"273","Stc2",-1.72668061524281,0.0433658089856409,3.24121179633562,9.10965935649701e-08,0.0216829500411172,4.96789241157843
"274","Syce2",-1.28455580483722,0.000280019598688217,3.45914800245096,2.28898806894605e-13,0.000140009799458558,4.74370380728818
"275","Sytl2",-1.36259863662074,0.00150113073646184,-4.46214903589573,1.98626584651785e-18,0.00075056536823092,3.09955039927499
"276","Tbc1d7",-1.49794789760484,0.00391906454353507,2.20746966082089,6.00134355861478e-08,0.00195956227848533,3.70541755842573
"277","Tcam1",-2.93473069905689,0.00376937557516978,2.82879467368992,7.1692736532206e-05,0.00192053415585099,5.76352537274681
"278","Tcf7l2",1.69629366193674,0.0337462030878331,-3.61910390813299,6.48999013944572e-12,0.0168731015471615,5.31539757006973
"279","Tha1",1.53862481489649,0.000542561943799737,-1.42307697804744,2.27229654398104e-10,0.000271281085514696,2.96170179294393
"280","Tle6",-4.77722826068195,2.49121954749533e-07,3.49873115872179,4.03812380876501e-07,3.26467167813017e-07,8.27595941940374
"281","Tmem121b",1.24207055323113,0.0273991481840102,-2.48851738308727,7.92242051253088e-08,0.0136996137041077,3.7305879363184
"282","Tmem237",-1.7662826720935,0.0030802120518514,2.57608814700301,2.81204397835696e-08,0.00154012008614559,4.34237081909651
"283","Tmem238",-1.53813081127428,7.27379175340132e-05,1.42891835170207,2.30387348753459e-06,3.75208955107739e-05,2.96704916297635
"284","Tmem256",-1.00108375165723,0.000141043340363242,1.62130299084604,3.1257239138174e-13,7.05216703379073e-05,2.62238674250327
"285","Tnfrsf9",-1.23546302341962,3.76897626067112e-10,3.02161581766226,9.65520842750828e-21,1.88448813038384e-10,4.25707884108187
"286","Tnrc18",1.11483633347784,0.00129848705058255,-2.01871063959541,3.4137111076792e-12,0.000649243526998131,3.13354697307325
"287","Tpi1",-1.09405517508245,2.49569865658408e-08,3.34590835242642,2.46184248113038e-31,1.24784932829204e-08,4.43996352750887
"288","Traip",-1.01702207978703,0.0470464956969643,3.16101273620001,1.0644252435697e-10,0.0235232479017034,4.17803481598704
"289","Traj13",2.02663719239965,0.00658766519231535,-1.94948220357197,0.000135140613393891,0.00336140290285462,3.97611939597163
"290","Traj17",1.36307198272039,0.00375978337162044,-1.88564643423699,1.18097787830334e-06,0.00188048217474937,3.24871841695738
"291","Traj18",1.16760367570439,0.00167297518368571,-2.03392308518588,1.6897870219989e-08,0.000836496040777967,3.20152676089027
"292","Traj19",1.64352956609583,0.00465297842237684,-2.35716799153853,3.97417849962651e-08,0.00232650908208092,4.00069755763435
"293","Traj21",1.45841544408804,0.0092096943066871,-1.66183684090924,0.000311665311926532,0.00476067980930682,3.12025228499728
"294","Traj22",2.01598542634473,0.00558204168413151,-1.98678291403177,4.29209601231937e-05,0.00281248132212735,4.0027683403765
"295","Traj34",1.87294659566815,0.0114377657022831,-2.25197790128185,1.79874405665879e-05,0.00572787657142485,4.12492449695
"296","Traj50",1.71045859158715,0.00736084070503874,-1.49149437327397,0.00138450273062328,0.00437267171783101,3.20195296486112
"297","Traj9",1.78461036149758,0.0144680688297133,-1.93682009542955,0.000231572789269993,0.00734982080949166,3.72143045692713
"298","Trbj1-1",1.0848838310969,0.0329540867373537,-2.32245105606249,9.45137011539104e-11,0.0164770434159337,3.40733488715939
"299","Trbj1-5",1.0234190892333,0.00638409823845394,-1.7931307910149,1.46414734564484e-08,0.0031920564399637,2.8165498802482
"300","Trbj1-7",1.0221359072316,0.011554918044445,-1.78881450283415,4.1688185270742e-08,0.00577747986631512,2.81095041006575
"301","Trbj2-2",1.27304045512272,0.00997067857107784,-1.43743167897719,8.09046061677854e-06,0.00498938451584731,2.71047213409992
"302","Trbj2-4",1.32247885450823,0.0249396726928219,-1.36975673290553,8.40965674253143e-05,0.0125118846301236,2.69223558741376
"303","Treml4",-3.05734648355264,0.000631954144833385,-6.43303416719917,6.28752933102479e-26,0.000315977072416692,3.37568768364652
"304","Trib2",1.58516296090775,2.34820754867405e-15,-2.53276459429622,4.40738466927105e-24,1.17410377654072e-15,4.11792755520397
"305","Trim16",-1.94360916293757,0.0259225237643578,1.33577255904757,0.00229142391050123,0.0141069738374295,3.27938172198514
"306","Ttl",-1.1980955854134,0.00330982321762217,1.10072358779773,0.000134952658148031,0.0017223879378851,2.29881917321113
"307","Ttn",1.83609228569422,0.0378170232158979,-2.54979333169676,4.18387304187006e-06,0.0189106035444699,4.38588561739098
"308","Ttyh3",-1.10655704321245,0.0268416969678199,-2.71339085808374,3.28755208084269e-21,0.0134208484839099,1.60683381487129
"309","Tuba1b",-1.11831740394076,1.3181130628512e-12,1.53911119301186,1.26280838912558e-23,6.59056531431914e-13,2.65742859695262
"310","Tuba8",-1.83511118720521,0.0412768379318403,1.5115856250535,0.0100229483279343,0.0256498931298873,3.34669681225871
"311","Tube1",-3.1792910001193,0.000129827598499557,1.71529319731066,3.34221773801994e-06,6.65849081187886e-05,4.89458419742996
"312","Tut7",1.03183907758003,6.10276944248854e-08,-1.05512699515517,1.19678300069964e-13,3.05139070515927e-08,2.0869660727352
"313","Uhrf1",-1.64363051683642,0.00127836370672577,3.60773519444389,1.38602334556154e-19,0.000639181853362885,5.25136571128032
"314","Unkl",1.09487361276614,0.00623555267430075,-1.58055291464063,1.04734940229696e-10,0.00311777638951785,2.67542652740678
"315","Utf1",-1.56528327489392,0.00677716044285805,3.05125347968,8.11393934999001e-06,0.00339263719110402,4.61653675457392
"316","Vdr",2.11777354663725,0.0256049374075691,4.27924148357885,7.70138525614669e-08,0.0128025072107108,2.1614679369416
"317","Vps37b",1.11300926005827,2.07814962827863e-06,-4.48216837031031,3.19858406732603e-31,1.03907481413931e-06,5.59517763036858
"318","Wdr54",-2.43211388973655,0.00842192553206666,4.17333764676646,3.74715957539357e-09,0.00421096463961312,6.605451536503
"319","Wnk4",2.25302284329162,0.0204758986820828,-1.30681550919565,0.0454397345113516,0.0329578165967172,3.55983835248726
"320","Zbtb20",1.56200613210447,7.68808498953826e-06,-4.16452398487554,4.28933963016417e-23,3.84404249476913e-06,5.72653011698002
"321","Zbtb32",-2.42274810791223,0.00394055897419294,2.67908860420221,8.27487129226176e-10,0.00197027990084004,5.10183671211445
"322","Zbtb37",1.04131292664175,0.00444466477120399,-1.03516364323372,2.28883159131695e-05,0.00223377654355858,2.07647656987547
"323","Zc3h3",1.39813831496954,0.00236387285354493,-1.08330711678947,0.000130524264498845,0.00124719855902189,2.48144543175901
"324","Zer1",1.00458353546562,0.00368809519374045,-2.18601749499105,8.28240034938348e-19,0.00184404759687023,3.19060103045666
"325","Zfp169",1.67466714010821,0.00641097852070945,-1.01838138936085,0.00119056170919719,0.00380077011495332,2.69304852946906
"326","Zfp438",-2.81795850126482,0.0039908168513379,-1.07068291733613,0.000807925878539774,0.00239937136493884,1.74727558392869
"327","Zfp583",-2.96367417173555,0.00169489116983514,1.71087611190249,0.00928614244755918,0.00549051680869716,4.67455028363804
"328","Zfp687",1.33339450307339,4.08520502739719e-05,-1.49629499779655,9.52516924214328e-12,2.04260298995706e-05,2.82968950086994
"329","Zfp865",1.09314013330373,0.00805302113325796,-1.48211341388343,1.9884163313865e-08,0.00402652050871064,2.57525354718715
"330","Zfp871",1.09200440097649,2.18851106519879e-05,-1.26063775658703,2.43503162497649e-12,1.09425565435097e-05,2.35264215756352
"331","Zkscan14",1.14550027912439,0.00134267731842233,-2.64403944885733,1.15291302319131e-23,0.000671338659211164,3.78953972798172
"332","Zkscan7",1.95587842371736,0.00191789179716363,-1.2529639676643,0.000108171395175489,0.00101303159616956,3.20884239138166
"333","Zscan25",2.34070800199978,0.0173706587584467,-1.78535249774852,0.00309458370491154,0.0102326212316791,4.1260604997483
"334","Zswim5",-2.27777495785929,0.0130717213805932,2.39654677813042,0.000101629993298742,0.006586675686946,4.67432173598971
